ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11559603,JC108223,01-06-2019 12:00,014XX N TALMAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1423,14,1,24,20,1158483,1909503,2019,01/18/2019 09:37:14 AM,41.90741781,-87.69325798,"(41.907417812, -87.693257977)"
11559624,JC108323,01-07-2019 16:44,054XX W DIVISION ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,2532,25,37,25,20,1139804,1907463,2019,01/18/2019 09:37:14 AM,41.90218179,-87.76192497,"(41.902181793, -87.761924971)"
11560596,JC108584,01-06-2019 07:00,063XX W HYACINTH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1611,16,39,10,08B,1133195,1940203,2019,02/16/2019 03:59:01 PM,41.99214213,-87.78543247,"(41.992142125, -87.785432473)"
11560679,JC109594,01-06-2019 20:00,132XX S ELLIS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,533,5,9,54,20,1185534,1817868,2019,01/18/2019 09:37:14 AM,41.65536667,-87.59677219,"(41.655366669, -87.596772185)"
11560716,JC109734,01-07-2019 15:00,094XX S WABASH AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,634,6,9,49,08B,1178375,1842344,2019,05/27/2019 04:02:41 PM,41.72269726,-87.62222793,"(41.722697263, -87.62222793)"
11561356,JC110215,01-09-2019 09:30,070XX S COTTAGE GROVE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,TRUE,321,3,6,42,20,1182773,1858454,2019,01/18/2019 09:37:14 AM,41.76680404,-87.60561968,"(41.76680404, -87.605619683)"
11562553,JC111753,01-07-2019 21:00,062XX S SANGAMON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,712,7,16,68,20,1171043,1863567,2019,01/18/2019 09:37:14 AM,41.78109902,-87.64846533,"(41.781099015, -87.64846533)"
11563012,JC112183,01-10-2019 18:15,035XX W HARRISON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,1133,11,24,27,20,1152809,1897132,2019,03-05-2019 16:11,41.87358484,-87.714429,"(41.873584839, -87.714428996)"
11563116,JC112350,01-10-2019 21:23,073XX S TROY ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,VEHICLE NON-COMMERCIAL,FALSE,TRUE,835,8,18,66,20,1156644,1855794,2019,01/18/2019 09:37:14 AM,41.76007131,-87.70146475,"(41.760071305, -87.701464746)"
11563164,JC112443,01-10-2019 09:00,061XX S TRIPP AVE,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,APARTMENT,FALSE,TRUE,813,8,13,65,20,1149093,1863485,2019,01/18/2019 09:37:14 AM,41.78132555,-87.72894151,"(41.781325549, -87.728941512)"
11563323,JC108906,01-08-2019 07:00,061XX S INDIANA AVE,4210,KIDNAPPING,KIDNAPPING,STREET,FALSE,FALSE,311,3,20,40,26,1178648,1864499,2019,04-04-2019 16:07,41.78348692,-87.62055566,"(41.783486919, -87.62055566)"
11563347,JC112667,01-10-2019 18:00,070XX S COTTAGE GROVE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,TRUE,321,3,6,42,20,1182773,1858454,2019,01/18/2019 09:37:14 AM,41.76680404,-87.60561968,"(41.76680404, -87.605619683)"
11563649,JC112865,01-11-2019 11:10,036XX S RHODES AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,212,2,4,35,20,1180179,1881011,2019,01/23/2019 11:26:56 AM,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
11563984,JC113380,01-10-2019 17:00,036XX N NORA AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,1632,16,38,17,20,1128766,1923414,2019,01/18/2019 09:37:14 AM,41.94614795,-87.80210698,"(41.94614795, -87.802106977)"
11564078,JC113570,01-11-2019 08:00,077XX S YATES BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,421,4,7,43,20,1193541,1854158,2019,01/18/2019 09:37:14 AM,41.75475871,-87.56629181,"(41.754758711, -87.566291811)"
11564137,JC113661,01-10-2019 16:00,034XX N HARDING AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1732,17,30,21,20,1149450,1922655,2019,01/18/2019 09:37:14 AM,41.94368825,-87.72609829,"(41.943688249, -87.726098293)"
11564458,JC113894,01-12-2019 05:30,009XX N PINE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,FALSE,1524,15,37,25,20,1139347,1905631,2019,01/23/2019 11:26:56 AM,41.89716291,-87.76364831,"(41.897162905, -87.763648309)"
11564498,JC113965,01-12-2019 09:30,020XX W PERSHING RD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,924,9,12,61,20,1163521,1878814,2019,01/23/2019 11:26:56 AM,41.82309974,-87.67561487,"(41.823099735, -87.675614872)"
11564646,JC114261,01-11-2019 16:00,0000X E 103RD PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1178197,1836354,2019,02/16/2019 03:59:01 PM,41.70626393,-87.62306091,"(41.706263934, -87.623060914)"
11564676,JC114371,01-12-2019 14:14,097XX S CLAREMONT AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,2213,22,19,72,20,1162425,1840042,2019,01/23/2019 11:26:56 AM,41.71672689,-87.68071498,"(41.716726893, -87.680714981)"
11564708,JC114443,01-12-2019 14:22,063XX S CHAMPLAIN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,312,3,20,42,20,1181659,1863079,2019,02-11-2019 16:02,41.77952128,-87.60956022,"(41.779521283, -87.609560223)"
11565118,JC114981,01-11-2019 10:00,058XX W ALTGELD ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,2515,25,30,19,20,1137204,1916026,2019,01/18/2019 09:37:14 AM,41.9257268,-87.77126918,"(41.925726795, -87.771269176)"
11565203,JC114959,01-12-2019 23:30,042XX S TALMAN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,921,9,15,58,20,1159404,1876447,2019,01/23/2019 11:26:56 AM,41.81668989,-87.69078354,"(41.81668989, -87.690783539)"
11565577,JC115561,01/13/2019 02:00:00 PM,045XX S DREXEL BLVD,1720,OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,SIDEWALK,FALSE,FALSE,222,2,4,39,20,1183084,1875126,2019,01/23/2019 11:26:56 AM,41.81254622,-87.60396133,"(41.812546224, -87.603961332)"
11565653,JC115570,01/13/2019 04:00:00 PM,065XX S CHAMPLAIN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,321,3,20,42,20,1181689,1861891,2019,01/23/2019 11:26:56 AM,41.7762606,-87.6094869,"(41.776260604, -87.609486901)"
11565906,JC115948,01/13/2019 07:15:00 PM,010XX W 59TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,TRUE,FALSE,712,7,16,68,20,1170183,1865685,2019,01/23/2019 11:26:56 AM,41.78692981,-87.6515567,"(41.786929808, -87.651556695)"
11566032,JC116030,01/13/2019 10:00:00 PM,013XX E 62ND ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,314,3,20,42,20,1185883,1864151,2019,01/23/2019 11:26:56 AM,41.78236434,-87.59404095,"(41.782364337, -87.594040945)"
11566632,JC116888,01/13/2019 12:00:00 AM,060XX S HARPER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,314,3,5,42,08B,1187484,1865036,2019,02/22/2019 03:56:41 PM,41.78475493,-87.5881432,"(41.784754925, -87.588143196)"
11566701,JC116864,01-07-2019 15:00,024XX W RICE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,1212,12,26,24,20,1159914,1905585,2019,01/18/2019 09:37:14 AM,41.89663708,-87.68810952,"(41.896637081, -87.68810952)"
11566954,JC115715,01/13/2019 06:38:00 PM,034XX W 63RD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,FALSE,FALSE,823,8,23,66,20,1154582,1862632,2019,01/23/2019 04:13:37 PM,41.77887716,-87.70884011,"(41.778877155, -87.708840106)"
11567164,JC116833,01/13/2019 12:00:00 AM,085XX S YATES BLVD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,412,4,8,46,20,1193650,1848890,2019,01/23/2019 11:26:56 AM,41.74030022,-87.56606451,"(41.740300215, -87.566064514)"
11567611,JC117716,01-05-2019 00:01,013XX N HUDSON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,FALSE,TRUE,1821,18,27,8,17,1173068,1909520,2019,04-05-2019 15:59,41.90715332,-87.63968057,"(41.907153315, -87.639680572)"
11567649,JC117989,01-07-2019 09:00,079XX S MARQUETTE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,422,4,7,46,08B,1195557,1852875,2019,03-02-2019 16:02,41.7511885,-87.55894623,"(41.751188501, -87.558946234)"
11568055,JC118393,01-08-2019 16:00,030XX W JACKSON BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1124,11,28,27,20,1155978,1898529,2019,01/23/2019 11:26:56 AM,41.87735506,-87.70275625,"(41.877355057, -87.702756253)"
11568353,JC118848,01-04-2019 08:00,015XX N KILDARE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2534,25,26,23,08B,1147437,1909694,2019,04-11-2019 15:59,41.90816095,-87.73383027,"(41.90816095, -87.733830266)"
11568491,JC118952,01/15/2019 12:00:00 AM,023XX S SACRAMENTO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,1033,10,12,30,08B,1156727,1888319,2019,05/17/2019 03:59:39 PM,41.8493226,-87.70028255,"(41.849322602, -87.700282554)"
11568558,JC118930,01/16/2019 11:06:00 AM,005XX N LARAMIE AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1532,15,37,25,17,1141599,1903215,2019,01/23/2019 11:26:56 AM,41.89049178,-87.75543668,"(41.890491781, -87.755436684)"
11568636,JC118836,01-11-2019 08:00,011XX N CENTRAL PARK AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1121,11,26,23,17,1152156,1907617,2019,01/23/2019 11:23:07 AM,41.90236965,-87.71654981,"(41.902369652, -87.716549806)"
11569166,JC119753,01/15/2019 09:00:00 PM,073XX S WOODLAWN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,324,3,5,69,08B,1185486,1856553,2019,03/21/2019 04:06:59 PM,41.7615241,-87.59573534,"(41.761524101, -87.595735343)"
11569188,JC112316,01-10-2019 21:00,049XX W RICE ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,FALSE,FALSE,1531,15,37,25,20,1143368,1905208,2019,01/30/2019 04:08:28 PM,41.89592793,-87.74889014,"(41.895927928, -87.748890135)"
11569558,JC120099,01-12-2019 00:00,006XX N LOCKWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1524,15,37,25,17,1140912,1903792,2019,05-04-2019 16:00,41.89208781,-87.7579455,"(41.892087808, -87.757945501)"
11569694,JC120077,01/15/2019 08:00:00 PM,006XX N PARKSIDE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,OTHER,FALSE,TRUE,1511,15,29,25,20,1138568,1903672,2019,01/23/2019 04:13:37 PM,41.89180132,-87.76655704,"(41.891801324, -87.76655704)"
11569743,JC120386,01/17/2019 08:20:00 AM,079XX S SOUTH SHORE DR,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,CTA BUS STOP,FALSE,FALSE,422,4,7,46,20,1198530,1853026,2019,01/24/2019 04:19:06 PM,41.75152891,-87.54804686,"(41.751528912, -87.548046864)"
11569883,JC120561,01-11-2019 17:00,095XX S CLAREMONT AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,2213,22,19,72,2,1162389,1841316,2019,03/31/2019 04:07:36 PM,41.72022371,-87.68081147,"(41.720223708, -87.680811468)"
11569969,JC119435,01/16/2019 05:30:00 PM,014XX W 63RD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,713,7,16,67,20,1167639,1862965,2019,01/23/2019 04:13:37 PM,41.77952077,-87.66096236,"(41.779520772, -87.660962362)"
11570235,JC120938,01/17/2019 09:00:00 PM,019XX N KILBOURN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,2533,25,36,20,17,1146082,1912416,2019,07/21/2019 04:03:58 PM,41.91565628,-87.73873858,"(41.915656276, -87.738738576)"
11570391,JC120997,01/17/2019 10:30:00 PM,0000X E 101ST ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,511,5,9,49,20,1178661,1838026,2019,01/24/2019 04:19:06 PM,41.71084161,-87.62131115,"(41.710841614, -87.621311153)"
11570526,JC121233,01-09-2019 00:00,055XX S DR MARTIN LUTHER KING JR DR,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,233,2,20,40,20,1179873,1868199,2019,03-03-2019 15:57,41.79361211,-87.61595124,"(41.793612114, -87.615951236)"
11570691,JC121496,01-10-2019 00:00,058XX N LINCOLN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2011,20,40,2,17,1155809,1938617,2019,01/23/2019 04:13:37 PM,41.98736291,-87.7022934,"(41.987362912, -87.702293402)"
11570738,JC121528,01/17/2019 06:00:00 PM,070XX S COTTAGE GROVE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,TRUE,321,3,6,42,20,1182773,1858454,2019,01/24/2019 04:19:06 PM,41.76680404,-87.60561968,"(41.76680404, -87.605619683)"
11571321,JC113301,01-11-2019 17:30,007XX E 103RD PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,512,5,9,50,20,1182913,1836488,2019,01/23/2019 04:13:37 PM,41.70652361,-87.60578717,"(41.706523609, -87.605787165)"
11571333,JC122261,01/18/2019 10:55:00 PM,049XX S WABASH AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,224,2,3,38,20,1177548,1872369,2019,01/25/2019 04:14:00 PM,41.80510791,-87.62435065,"(41.80510791, -87.624350645)"
11571902,JC122113,01/18/2019 08:15:00 PM,050XX S SHIELDS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,935,9,3,37,08B,1174816,1871547,2019,03-06-2019 16:12,41.80291367,-87.63439493,"(41.802913666, -87.634394926)"
11572407,JC123519,01/20/2019 02:00:00 PM,022XX E 103RD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,TRUE,434,4,7,51,20,1192874,1837123,2019,01/27/2019 04:09:33 PM,41.70802939,-87.56929028,"(41.708029389, -87.569290282)"
11572688,JC123504,01/20/2019 01:00:00 PM,024XX S SAWYER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SIDEWALK,FALSE,TRUE,1024,10,12,30,20,1155079,1887685,2019,01/27/2019 04:09:33 PM,41.84761601,-87.70634793,"(41.84761601, -87.706347926)"
11572708,JC123983,01/20/2019 11:19:00 PM,073XX S STEWART AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,732,7,6,68,20,1174895,1856302,2019,01/27/2019 04:09:33 PM,41.76107797,-87.63455955,"(41.761077973, -87.634559553)"
11573001,JC122674,01/19/2019 12:00:00 PM,043XX S ST LOUIS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,821,8,14,58,20,1153790,1875732,2019,01/30/2019 04:08:28 PM,41.81484119,-87.71139621,"(41.814841185, -87.711396207)"
11573441,JC124893,01/21/2019 05:15:00 PM,024XX E 78TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,421,4,7,43,20,1193717,1853720,2019,01/28/2019 04:14:23 PM,41.7535525,-87.56566116,"(41.753552496, -87.565661157)"
11573784,JC125353,01/22/2019 09:58:00 AM,0000X N MAYFIELD AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,TRUE,TRUE,1513,15,29,25,20,1137162,1899699,2019,02/13/2019 04:01:17 PM,41.88092426,-87.77181621,"(41.880924262, -87.771816207)"
11574434,JC126080,01/22/2019 11:00:00 AM,048XX N FRANCISCO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2031,20,40,4,08B,1156348,1932071,2019,02/26/2019 04:06:48 PM,41.96938944,-87.70048881,"(41.96938944, -87.700488807)"
11574976,JC126516,01/22/2019 04:00:00 PM,044XX S ARTESIAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,922,9,15,58,08B,1160763,1875175,2019,04-07-2019 15:58,41.81317137,-87.68583353,"(41.813171374, -87.685833533)"
11575051,JC127021,01/22/2019 12:00:00 AM,084XX S THROOP ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,613,6,21,71,08B,1169132,1848782,2019,02/23/2019 04:05:18 PM,41.7405686,-87.65589832,"(41.740568596, -87.655898316)"
11575061,JC126984,01/22/2019 04:00:00 PM,080XX S MAY ST,4220,KIDNAPPING,AGGRAVATED,STREET,FALSE,FALSE,612,6,21,71,26,1170047,1851585,2019,01/29/2019 04:19:06 PM,41.7482406,-87.65246459,"(41.748240597, -87.652464588)"
11575123,JC127048,01/23/2019 08:00:00 AM,012XX S SAWYER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1022,10,24,29,08B,1154889,1894311,2019,02/25/2019 04:20:18 PM,41.86580231,-87.70686781,"(41.865802306, -87.706867809)"
11575370,JC127335,01/23/2019 11:00:00 AM,011XX E 82ND ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,OTHER,FALSE,FALSE,411,4,8,45,17,1185192,1850851,2019,01/30/2019 04:14:07 PM,41.74588416,-87.59699173,"(41.745884159, -87.596991728)"
11575467,JC127469,01/22/2019 12:00:00 AM,082XX S BUFFALO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,424,4,7,46,08B,1199579,1850760,2019,02/27/2019 04:12:30 PM,41.74528452,-87.54427902,"(41.745284516, -87.544279022)"
11575609,JC127278,01/22/2019 05:00:00 PM,093XX S FOREST AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,633,6,9,49,08B,1179897,1843043,2019,02/16/2019 03:59:01 PM,41.72458077,-87.61663175,"(41.724580772, -87.616631746)"
11576133,JC128201,01/24/2019 02:30:00 PM,088XX S ADA ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,FALSE,TRUE,2222,22,21,71,20,1168877,1846118,2019,01/31/2019 04:11:34 PM,41.7332637,-87.65690933,"(41.733263704, -87.656909327)"
11576189,JC128365,01/24/2019 08:00:00 AM,030XX W FULTON BLVD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,FALSE,FALSE,1222,12,27,27,20,1156238,1901855,2019,01/31/2019 04:11:34 PM,41.88647668,-87.70171172,"(41.886476681, -87.701711721)"
11576244,JC128335,01/19/2019 07:00:00 AM,010XX N KEELER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1111,11,37,23,08B,1148186,1906798,2019,03-08-2019 16:21,41.90019963,-87.73115348,"(41.900199631, -87.731153478)"
11576404,JC128623,01/24/2019 05:50:00 PM,033XX W 71ST ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,FALSE,FALSE,831,8,17,66,26,1155348,1857336,2019,04-01-2019 16:11,41.76432882,-87.70617344,"(41.764328821, -87.706173442)"
11576647,JC128880,01/24/2019 08:00:00 AM,111XX S WESTERN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2212,22,19,75,08B,1162381,1830681,2019,02/22/2019 03:56:41 PM,41.69103961,-87.68113578,"(41.691039614, -87.681135784)"
11576726,JC128948,01/25/2019 06:15:00 AM,061XX S DAMEN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,714,7,16,67,20,1164082,1863871,2019,02-01-2019 16:19,41.78208254,-87.67397731,"(41.782082535, -87.673977311)"
11869264,JC482769,10/22/2019 02:00:00 AM,043XX S KOMENSKY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,815,8,14,57,08B,1150066,1875573,2019,10/29/2019 03:51:02 PM,41.81447802,-87.72506063,"(41.814478016, -87.725060631)"
11577107,JC129548,01/23/2019 12:00:00 AM,022XX S SACRAMENTO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1033,10,12,30,08B,1156710,1888934,2019,02/16/2019 03:59:01 PM,41.85101058,-87.70032831,"(41.851010575, -87.700328308)"
11577199,JC129566,01/24/2019 06:00:00 PM,070XX S COTTAGE GROVE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,321,3,6,42,20,1182773,1858454,2019,01/31/2019 04:11:34 PM,41.76680404,-87.60561968,"(41.76680404, -87.605619683)"
11577405,JC129328,01/21/2019 05:00:00 PM,067XX S CRANDON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,331,3,5,43,08B,1192479,1860820,2019,07-04-2019 16:01,41.77306567,-87.56996699,"(41.773065672, -87.569966992)"
11577425,JC129897,01/25/2019 04:00:00 PM,013XX W 71ST ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,734,7,6,67,20,1168443,1857678,2019,02-07-2019 16:04,41.76499529,-87.65816697,"(41.764995286, -87.658166965)"
11577644,JC129028,01/14/2019 09:00:00 AM,055XX N MILWAUKEE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1622,16,45,11,08B,1136429,1936570,2019,02/27/2019 04:12:30 PM,41.98211548,-87.77362394,"(41.982115477, -87.773623935)"
11577664,JC130138,01/26/2019 07:41:00 AM,075XX S PHILLIPS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,421,4,7,43,20,1193840,1855495,2019,02-02-2019 16:07,41.75842022,-87.56515234,"(41.758420222, -87.565152335)"
11577671,JC130172,01/25/2019 06:30:00 PM,008XX W BELLE PLAINE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1915,19,46,3,08B,1169944,1927782,2019,02/16/2019 03:59:01 PM,41.95733383,-87.6506221,"(41.957333828, -87.650622101)"
11578521,JC130428,01/26/2019 12:30:00 PM,043XX S ST LOUIS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,821,8,14,58,20,1153790,1875732,2019,02-02-2019 16:07,41.81484119,-87.71139621,"(41.814841185, -87.711396207)"
11578658,JC131371,01/26/2019 11:30:00 PM,057XX S SACRAMENTO AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,824,8,14,63,17,1157361,1866344,2019,02-02-2019 16:07,41.78900758,-87.69855151,"(41.789007582, -87.698551509)"
11579051,JC131916,01/27/2019 06:30:00 PM,049XX S PRINCETON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,TRUE,TRUE,935,9,3,37,17,1175120,1872274,2019,02/16/2019 03:59:01 PM,41.80490184,-87.63325831,"(41.804901836, -87.63325831)"
11579461,JC132291,01/28/2019 09:12:00 AM,056XX W WASHINGTON BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1512,15,29,25,08B,1138876,1900189,2019,02/16/2019 03:59:01 PM,41.88223794,-87.76551052,"(41.88223794, -87.76551052)"
11579639,JC132811,01/22/2019 06:00:00 PM,081XX S STONY ISLAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,411,4,8,45,08B,1188219,1851425,2019,02/28/2019 04:02:38 PM,41.74738765,-87.58588208,"(41.747387654, -87.585882075)"
11579666,JC132810,01/27/2019 11:30:00 AM,033XX W 85TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,834,8,18,70,08B,1155390,1847718,2019,03/20/2019 04:10:43 PM,41.73793462,-87.70627642,"(41.737934621, -87.706276422)"
